CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Balance_per_Product,Age_Group,Credit_Score_Age_Ratio,Is_High_Value_Active
731,Germany,Male,35,2,127862.93,2,1,0,65177.28332568069,0,1,PLATINUM,561,60887.109523809515,Adult,20.305555555555557,0
569,Spain,Female,42,1,0.0,1,1,1,19388.228196500153,1,2,PLATINUM,748,0.0,Adult,13.232558139534884,0
625,Germany,Female,37,4,142711.81,1,1,0,51943.83748110965,0,2,SILVER,251,129738.00909090908,Adult,16.44736842105263,0
592,France,Female,38,4,0.0,2,1,0,22600.881860358004,0,4,SILVER,305,0.0,Adult,15.179487179487179,0
669,France,Male,43,1,163159.85,1,0,1,44688.79891316783,0,5,PLATINUM,952,148327.13636363635,Adult,15.204545454545455,1
663,Germany,Male,32,3,108586.86,1,1,1,45769.09215091356,0,5,PLATINUM,723,98715.32727272727,Adult,20.09090909090909,1
518,Germany,Female,41,5,110624.99,1,1,0,42479.35398797174,0,4,PLATINUM,911,100568.17272727273,Adult,12.333333333333334,0
686,Germany,Female,43,5,154846.24,2,1,1,59362.33911858571,0,5,DIAMOND,546,73736.30476190476,Adult,15.590909090909092,1
709,Germany,Male,45,4,122917.71,1,1,1,58402.197459653886,1,5,GOLD,254,111743.37272727273,Adult,15.41304347826087,1
571,France,Female,33,9,0.0,2,0,1,23451.551993171313,0,2,PLATINUM,702,0.0,Adult,16.794117647058822,0
707,France,Female,31,2,82787.93,2,0,0,36450.56184583389,0,5,PLATINUM,585,39422.823809523805,Adult,22.09375,0
701,Germany,Male,32,5,102500.34,1,0,0,54633.52503223492,0,5,PLATINUM,763,93182.12727272726,Adult,21.242424242424242,0
672,France,Male,34,9,0.0,2,1,0,26707.60538048742,0,3,GOLD,239,0.0,Adult,19.2,0
620,Germany,Male,39,9,159492.79,1,1,0,58740.98864892433,1,1,PLATINUM,637,144993.44545454546,Adult,15.5,0
557,Spain,Male,48,10,0.0,2,1,1,24226.571964895877,0,5,PLATINUM,933,0.0,Middle,11.36734693877551,0
648,Spain,Female,54,7,118241.02,1,1,0,43026.7285409275,1,3,DIAMOND,884,107491.83636363636,Middle,11.781818181818181,0
479,France,Female,35,2,113090.4,1,1,0,27887.886095160888,0,4,GOLD,889,102809.45454545453,Adult,13.305555555555555,0
730,France,Female,22,9,65763.57,1,1,1,23897.892590263808,0,5,SILVER,447,59785.06363636364,Young,31.73913043478261,0
737,Germany,Female,43,1,125537.38,1,1,0,55494.04069576803,1,2,GOLD,316,114124.8909090909,Adult,16.75,0
616,France,Male,31,3,94263.91,2,1,0,38384.958204289745,0,5,SILVER,499,44887.57619047619,Adult,19.25,0
639,Spain,Male,29,4,133434.57,2,1,0,33765.706054392846,0,3,PLATINUM,293,63540.27142857143,Young,21.3,0
815,Spain,Female,39,6,0.0,1,1,1,30500.53805088002,0,4,DIAMOND,818,0.0,Adult,20.375,0
786,Spain,Male,31,9,0.0,2,1,1,29105.078814396325,0,1,SILVER,400,0.0,Adult,24.5625,0
549,France,Male,50,9,94748.76,2,0,1,38204.013450313774,0,1,GOLD,291,45118.457142857136,Middle,10.764705882352942,1
622,France,Female,38,4,98640.74,1,1,1,37436.6810385091,0,3,SILVER,304,89673.4,Adult,15.948717948717949,1
624,France,Male,26,9,74681.9,2,0,0,32360.9326151616,0,4,PLATINUM,316,35562.80952380952,Young,23.11111111111111,0
841,France,Male,34,4,0.0,2,1,0,28494.968538533863,0,3,DIAMOND,572,0.0,Adult,24.02857142857143,0
614,Spain,Female,41,7,179915.85,1,0,0,46349.52447762188,1,3,GOLD,451,163559.86363636362,Adult,14.619047619047619,0
676,France,Male,30,1,128207.23,1,1,1,38506.69695262812,0,2,GOLD,523,116552.02727272725,Young,21.806451612903224,1
697,France,Male,42,9,132739.26,2,0,0,54468.56191467714,0,1,PLATINUM,222,63209.17142857143,Adult,16.209302325581394,0
732,France,Female,40,10,0.0,2,1,0,33596.20252912496,0,5,DIAMOND,938,0.0,Adult,17.853658536585368,0
623,France,Male,27,4,120509.81,1,0,0,31170.35541391679,0,2,GOLD,408,109554.37272727271,Young,22.25,0
541,France,Male,46,4,124547.13,2,1,0,42576.574295765466,0,5,GOLD,690,59308.15714285714,Middle,11.51063829787234,0
773,Spain,Female,39,4,0.0,2,0,1,27194.413229531103,0,2,GOLD,545,0.0,Adult,19.325,0
762,Germany,Male,34,4,88815.56,2,1,0,55235.068934104165,1,2,SILVER,448,42293.12380952381,Adult,21.771428571428572,0
655,Spain,Female,35,1,82231.51,2,1,0,34114.88673895174,0,1,SILVER,227,39157.8619047619,Adult,18.194444444444443,0
602,Germany,Male,32,7,184715.86,2,1,0,56541.27182413444,0,5,GOLD,879,87959.93333333332,Adult,18.242424242424242,0
850,France,Male,31,3,0.0,2,1,0,28546.233783595188,0,1,SILVER,777,0.0,Adult,26.5625,0
649,Spain,Male,51,4,0.0,1,1,1,23023.526333682632,0,3,PLATINUM,782,0.0,Middle,12.48076923076923,0
850,Germany,Male,28,4,147972.19,1,1,0,49154.13286118855,1,2,SILVER,823,134520.17272727273,Young,29.310344827586206,0
543,France,Male,43,9,0.0,2,1,1,27100.575495597426,0,5,SILVER,380,0.0,Adult,12.340909090909092,0
672,France,Male,52,8,170008.84,1,0,0,53699.05863824215,1,4,SILVER,555,154553.4909090909,Middle,12.679245283018869,0
600,France,Female,27,3,0.0,2,0,1,18887.358785005938,0,3,PLATINUM,339,0.0,Young,21.428571428571427,0
671,Spain,Female,34,10,0.0,1,1,0,21224.54437277013,0,5,SILVER,991,0.0,Adult,19.17142857142857,0
706,Spain,Female,42,8,95386.82,1,1,1,43662.56496673901,0,5,SILVER,734,86715.29090909091,Adult,16.41860465116279,1
541,Germany,Male,51,7,90373.28,2,1,0,46303.60595415065,0,4,PLATINUM,935,43034.89523809523,Middle,10.403846153846153,0
711,Germany,Male,34,4,133467.77,2,1,1,54257.62754897545,0,5,DIAMOND,267,63556.080952380944,Adult,20.314285714285713,1
630,Spain,Male,30,3,0.0,2,0,1,22651.70972031602,0,5,PLATINUM,274,0.0,Young,20.322580645161292,0
531,France,Male,31,3,96288.26,1,1,0,29621.522504160177,0,4,DIAMOND,247,87534.7818181818,Adult,16.59375,0
641,France,Female,26,4,91547.84,2,0,1,29033.068080527188,0,2,PLATINUM,712,43594.20952380952,Young,23.74074074074074,1
631,Germany,Male,37,8,138292.64,2,0,0,68793.09790731335,1,3,DIAMOND,647,65853.6380952381,Adult,16.605263157894736,0
685,France,Male,35,9,0.0,1,1,0,30908.88357358159,0,5,PLATINUM,980,0.0,Adult,19.02777777777778,0
702,Spain,Male,32,8,71667.74,1,1,1,33324.07712928416,0,2,GOLD,225,65152.490909090906,Adult,21.272727272727273,0
708,Germany,Female,43,0,118994.84,1,1,0,56141.755770544165,1,1,PLATINUM,904,108177.12727272726,Adult,16.09090909090909,0
653,Spain,Male,55,7,0.0,2,1,1,25895.235721917634,0,2,SILVER,581,0.0,Middle,11.660714285714286,0
654,Germany,Male,37,2,145610.07,2,0,0,55616.32222041387,0,5,SILVER,458,69338.12857142858,Adult,17.210526315789473,0
596,France,Female,33,1,138162.81,1,1,0,32903.69519344392,0,2,DIAMOND,776,125602.55454545454,Adult,17.529411764705884,0
549,Germany,Female,31,9,135020.21,2,1,1,49308.03203220241,0,2,DIAMOND,803,64295.33809523809,Adult,17.15625,1
754,France,Male,38,2,0.0,2,1,0,31396.98347825429,0,3,GOLD,357,0.0,Adult,19.333333333333332,0
815,Germany,Female,25,8,135161.67,1,1,1,48847.641833458874,0,3,DIAMOND,784,122874.24545454545,Young,31.346153846153847,1
556,France,Female,52,9,0.0,1,1,0,25875.14778792231,1,1,DIAMOND,570,0.0,Middle,10.49056603773585,0
706,France,Male,32,6,94486.47,1,1,1,41677.619763025534,0,5,DIAMOND,904,85896.79090909091,Adult,21.393939393939394,1
850,France,Male,46,9,117640.39,1,1,0,63855.03691720233,0,2,PLATINUM,935,106945.80909090908,Middle,18.085106382978722,0
732,Spain,Female,33,8,111379.55,1,1,1,39796.66506802341,0,5,PLATINUM,473,101254.13636363635,Adult,21.529411764705884,1
614,France,Male,40,6,0.0,1,1,1,29600.39332429241,1,4,PLATINUM,438,0.0,Adult,14.975609756097562,0
580,Spain,Female,57,0,136820.99,1,0,1,27922.225234804337,0,5,GOLD,419,124382.71818181816,Middle,10.0,1
593,France,Female,46,7,98752.51,1,1,0,39509.961438592916,0,3,SILVER,442,89775.00909090908,Middle,12.617021276595745,0
653,Germany,Female,25,2,158266.42,3,1,1,48616.93571795559,0,4,GOLD,630,51053.68387096775,Young,25.115384615384617,1
746,France,Female,29,4,105599.67,1,1,1,31931.92853937354,0,3,DIAMOND,425,95999.7,Young,24.866666666666667,1
662,France,Female,29,10,0.0,2,1,0,21732.653601652702,0,1,SILVER,934,0.0,Young,22.066666666666666,0
573,France,Male,31,2,0.0,2,1,1,19582.382026115192,0,3,PLATINUM,629,0.0,Adult,17.90625,0
684,Spain,Female,39,4,139723.9,1,1,1,40343.65434864979,0,2,SILVER,254,127021.72727272725,Adult,17.1,1
793,France,Female,41,3,141806.46,1,1,0,56999.99869361941,0,3,GOLD,447,128914.96363636362,Adult,18.88095238095238,0
798,Germany,Female,49,5,132571.67,1,1,1,70879.5646958285,1,2,DIAMOND,863,120519.7,Middle,15.96,1
524,France,Male,40,2,180516.9,1,1,0,48638.67935636023,0,4,GOLD,626,164106.2727272727,Adult,12.78048780487805,0
816,France,Male,31,8,0.0,2,1,1,32381.279121939828,0,4,SILVER,834,0.0,Adult,25.5,0
742,Germany,Female,41,4,92805.72,1,0,1,53369.95624294875,1,1,DIAMOND,334,84368.83636363636,Adult,17.666666666666668,1
540,France,Male,22,4,0.0,3,1,1,14087.262068829696,1,3,PLATINUM,530,0.0,Young,23.47826086956522,0
537,Germany,Male,39,3,135309.36,1,1,0,46120.92611132399,1,2,PLATINUM,746,123008.50909090906,Adult,13.425,0
759,Spain,Female,74,6,128917.84,1,1,1,40381.52477698461,0,1,DIAMOND,793,117198.03636363635,Senior,10.12,1
774,France,Female,52,2,56580.93,1,1,0,41565.717945190634,1,5,PLATINUM,946,51437.209090909084,Middle,14.60377358490566,0
608,Germany,Male,42,8,131390.75,2,1,0,64040.82053648745,0,1,SILVER,246,62567.02380952381,Adult,14.13953488372093,0
704,Spain,Male,37,4,0.0,2,0,0,27262.40119257508,0,5,SILVER,439,0.0,Adult,18.526315789473685,0
581,France,Male,41,8,0.0,2,0,0,28338.116929439904,0,3,GOLD,927,0.0,Adult,13.833333333333334,0
628,Germany,Female,61,1,97361.66,1,1,1,36071.40678094799,1,5,GOLD,657,88510.59999999999,Senior,10.129032258064516,1
566,France,Female,42,6,0.0,1,1,0,21615.118288825714,1,3,GOLD,420,0.0,Adult,13.162790697674419,0
701,Spain,Male,59,7,0.0,2,0,1,29768.865373170644,0,4,SILVER,387,0.0,Middle,11.683333333333334,0
735,Spain,Male,29,10,0.0,2,1,1,24204.137429615854,0,2,DIAMOND,439,0.0,Young,24.5,0
680,France,Female,34,1,0.0,2,1,0,21113.552322303796,0,3,DIAMOND,579,0.0,Adult,19.428571428571427,0
560,France,Male,57,0,0.0,2,0,1,21998.02665073683,0,1,DIAMOND,615,0.0,Middle,9.655172413793103,0
663,Germany,Female,29,4,102714.65,2,0,0,35805.71133971649,0,4,PLATINUM,368,48911.73809523809,Young,22.1,0
665,France,Female,34,5,67816.72,1,1,1,32666.93596864325,0,5,SILVER,310,61651.56363636363,Adult,19.0,0
758,France,Male,51,8,81710.46,1,1,1,53117.92265171426,0,4,PLATINUM,688,74282.23636363636,Middle,14.576923076923077,1
621,France,Male,26,2,75237.54,1,0,1,27323.315411867985,0,4,SILVER,459,68397.76363636363,Young,23.0,0
764,Germany,Male,28,10,124023.18,1,1,0,49870.22389235416,0,1,SILVER,508,112748.34545454544,Young,26.344827586206897,0
537,Germany,Female,46,5,100727.5,1,0,1,43796.59280279681,1,3,DIAMOND,649,91570.45454545454,Middle,11.425531914893616,1
589,France,Female,46,10,107238.85,2,1,0,40673.673284126126,0,5,GOLD,276,51066.119047619046,Middle,12.53191489361702,0
555,France,Male,24,5,0.0,2,1,0,14226.67906158474,0,3,PLATINUM,747,0.0,Young,22.2,0
734,France,Female,29,0,139994.66,1,1,0,34165.028339927376,0,2,GOLD,965,127267.87272727273,Young,24.466666666666665,0
783,Spain,Female,59,9,126224.87,1,1,1,45599.68797333811,0,2,DIAMOND,841,114749.8818181818,Middle,13.05,1
678,Germany,Female,51,1,145751.03,1,0,0,55090.29609342901,1,4,DIAMOND,957,132500.93636363634,Middle,13.038461538461538,0
661,France,Male,47,5,0.0,1,0,1,32677.556849704095,1,4,DIAMOND,308,0.0,Middle,13.770833333333334,0
607,Spain,Female,25,4,121166.89,1,0,1,27022.61969224854,0,1,DIAMOND,551,110151.71818181817,Young,23.346153846153847,1
537,Spain,Female,38,1,0.0,2,0,1,19415.863131408594,0,5,PLATINUM,818,0.0,Adult,13.76923076923077,0
513,Spain,Male,88,10,0.0,2,1,1,20322.7964024389,0,1,PLATINUM,627,0.0,Senior,5.764044943820225,0
576,France,Male,63,9,70655.48,1,0,0,29466.739838716123,1,2,GOLD,615,64232.25454545454,Senior,9.0,0
660,Germany,Male,41,1,129901.21,1,1,0,53484.48505220642,1,2,PLATINUM,694,118092.0090909091,Adult,15.714285714285714,0
637,France,Male,40,8,125470.81,1,1,1,52579.03679831008,0,4,PLATINUM,658,114064.37272727271,Adult,15.536585365853659,1
672,France,Female,53,9,169406.33,4,1,1,65274.0737839369,1,4,DIAMOND,232,41318.61707317073,Middle,12.444444444444445,1
629,France,Male,32,2,0.0,2,0,1,23404.13989438893,0,2,SILVER,627,0.0,Adult,19.060606060606062,0
583,Germany,Male,40,4,107041.3,1,1,1,46170.098396707595,0,1,GOLD,304,97310.27272727272,Adult,14.21951219512195,1
763,Spain,Female,32,10,95153.77,1,0,1,42166.58817857319,0,2,GOLD,816,86503.42727272728,Adult,23.12121212121212,1
516,Germany,Male,32,3,145166.09,2,0,0,43357.59292889853,0,2,DIAMOND,528,69126.70952380952,Adult,15.636363636363637,0
617,France,Female,27,4,0.0,2,0,0,19837.558457093124,0,3,PLATINUM,342,0.0,Young,22.035714285714285,0
700,France,Male,38,9,65962.63,1,1,1,44504.15451745391,0,2,PLATINUM,419,59966.027272727275,Adult,17.94871794871795,0
727,Germany,Male,36,6,140418.81,1,1,1,63068.10532463859,1,3,PLATINUM,357,127653.46363636362,Adult,19.64864864864865,1
689,Spain,Female,31,3,139799.63,1,0,1,37306.81774056386,0,5,GOLD,964,127090.57272727272,Adult,21.53125,1
626,Germany,Male,49,9,171787.84,2,1,0,80000.0,0,5,SILVER,398,81803.73333333332,Middle,12.52,0
686,France,Male,38,6,149238.97,1,1,1,47631.78248816446,0,1,SILVER,816,135671.7909090909,Adult,17.58974358974359,1
351,Germany,Female,57,4,163146.46,1,1,0,34785.64246644971,1,4,SILVER,453,148314.96363636362,Middle,6.051724137931035,0
739,France,Female,37,8,0.0,2,1,0,32429.259060900113,1,2,GOLD,829,0.0,Adult,19.44736842105263,0
627,France,Male,32,10,0.0,2,1,0,28432.88477578379,0,4,DIAMOND,534,0.0,Adult,19.0,0
451,Germany,Female,38,9,61482.47,1,1,1,30390.692709220155,0,1,GOLD,628,55893.15454545454,Adult,11.564102564102564,0
512,France,Female,41,8,145150.28,1,1,0,46784.23405012622,1,4,SILVER,358,131954.8,Adult,12.19047619047619,0
774,France,Female,41,5,126670.37,1,1,0,51801.00482316963,0,4,SILVER,795,115154.8818181818,Adult,18.428571428571427,0
652,France,Female,40,8,84390.8,2,0,1,45697.04594838102,0,4,SILVER,306,40186.09523809524,Adult,15.902439024390244,1
638,Germany,Male,37,2,89728.86,2,1,1,47637.471950827334,0,4,DIAMOND,799,42728.02857142857,Adult,16.789473684210527,1
475,France,Female,57,1,0.0,2,1,0,18112.006429765323,0,2,GOLD,372,0.0,Middle,8.189655172413794,0
567,Spain,Male,40,4,118628.8,1,0,0,37923.862355544974,0,1,PLATINUM,892,107844.36363636363,Adult,13.829268292682928,0
750,France,Male,37,3,0.0,2,1,0,31988.896763198736,0,2,SILVER,809,0.0,Adult,19.736842105263158,0
850,France,Male,39,6,96863.13,1,1,1,48879.75650428979,0,4,DIAMOND,883,88057.3909090909,Adult,21.25,1
753,France,Female,38,6,142263.45,1,0,1,57876.715991429686,0,4,DIAMOND,351,129330.40909090909,Adult,19.307692307692307,1
683,Spain,Female,36,7,0.0,2,1,0,24465.09322745256,0,2,GOLD,381,0.0,Adult,18.45945945945946,0
710,France,Female,32,3,0.0,1,1,0,24772.82378938584,0,1,SILVER,373,0.0,Adult,21.515151515151516,0
645,Spain,Female,21,1,0.0,2,0,0,13560.392022854498,0,5,GOLD,469,0.0,Young,29.318181818181817,0
714,France,Male,28,6,122724.37,1,1,1,34071.8396066293,0,1,DIAMOND,892,111567.60909090907,Young,24.620689655172413,1
696,Germany,Female,35,4,174902.26,1,1,0,58029.24346345191,0,2,PLATINUM,720,159002.05454545454,Adult,19.333333333333332,0
612,Spain,Female,26,4,0.0,2,1,1,17205.45255330882,0,2,GOLD,516,0.0,Young,22.666666666666668,0
520,Germany,Female,31,3,108914.17,1,1,1,35453.08851646587,1,3,SILVER,560,99012.8818181818,Adult,16.25,1
782,Spain,Male,23,10,98052.66,1,1,1,30612.8441282689,0,3,PLATINUM,565,89138.78181818181,Young,32.583333333333336,1
666,France,Male,46,5,123873.19,1,1,1,47269.4344386034,0,2,PLATINUM,742,112611.9909090909,Middle,14.170212765957446,1
466,Germany,Female,56,2,111920.13,3,1,0,36711.602585653585,1,3,SILVER,586,36103.26774193549,Middle,8.175438596491228,0
567,France,Female,45,4,0.0,2,0,1,24339.703951384487,0,3,GOLD,525,0.0,Adult,12.326086956521738,0
613,France,Male,20,3,0.0,2,1,1,16399.351443878862,0,1,GOLD,817,0.0,Young,29.19047619047619,0
718,France,Male,37,8,0.0,2,1,1,34866.70109199249,0,5,GOLD,720,0.0,Adult,18.894736842105264,0
614,France,Female,37,8,75150.34,4,0,1,45461.42218416687,1,1,GOLD,516,18329.351219512195,Adult,16.157894736842106,0
711,France,Male,38,10,0.0,2,0,0,34498.15223311699,0,1,DIAMOND,784,0.0,Adult,18.23076923076923,0
691,Germany,Female,38,5,114753.76,1,1,0,53334.563991818766,0,4,SILVER,490,104321.59999999999,Adult,17.71794871794872,0
527,France,Male,32,0,0.0,1,1,0,18821.201623541085,0,3,SILVER,987,0.0,Adult,15.969696969696969,0
476,France,Female,32,6,111871.93,1,0,0,25643.871303301097,0,3,GOLD,988,101701.75454545453,Adult,14.424242424242424,0
619,Spain,Female,45,0,0.0,2,0,0,23482.02902729955,0,4,SILVER,315,0.0,Adult,13.456521739130435,0
607,Germany,Female,37,4,135927.06,1,0,0,49696.535099349996,0,1,PLATINUM,476,123570.05454545454,Adult,15.973684210526315,0
695,Spain,Male,44,8,0.0,2,1,1,33063.83894598027,0,2,DIAMOND,544,0.0,Adult,15.444444444444445,0
653,France,Male,33,1,0.0,2,0,0,25175.582643560512,0,4,PLATINUM,572,0.0,Adult,19.205882352941178,0
677,France,Male,46,2,57037.74,1,1,1,35197.77512624254,0,1,GOLD,870,51852.490909090906,Middle,14.404255319148936,0
655,France,Female,50,10,0.0,4,1,0,31323.358659063633,1,1,GOLD,889,0.0,Middle,12.843137254901961,0
625,France,Female,52,2,79468.96,1,1,1,38357.72677354655,0,2,PLATINUM,629,72244.5090909091,Middle,11.79245283018868,1
679,Germany,Female,34,7,121063.85,1,1,0,48017.33227134201,0,1,GOLD,564,110058.04545454546,Adult,19.4,0
734,France,Male,51,1,118537.47,1,1,1,48389.53498193093,0,2,DIAMOND,697,107761.33636363635,Middle,14.115384615384615,1
666,France,Male,39,10,0.0,2,1,0,30103.294397148038,0,5,SILVER,888,0.0,Adult,16.65,0
592,Germany,Female,26,4,105082.07,2,1,0,31276.657080435143,0,1,GOLD,949,50039.08095238095,Young,21.925925925925927,0
564,France,Male,40,4,0.0,1,1,0,23888.40418024361,1,2,GOLD,344,0.0,Adult,13.75609756097561,0
814,France,Female,36,6,0.0,2,1,1,33406.85724806707,0,5,SILVER,780,0.0,Adult,22.0,0
592,Germany,Male,36,2,104702.65,2,1,0,39123.503231935065,0,3,PLATINUM,757,49858.404761904756,Adult,16.0,0
758,France,Female,50,2,95813.76,3,1,1,52105.694451298215,1,2,PLATINUM,525,30907.66451612903,Middle,14.862745098039216,1
612,Spain,Female,62,0,167026.61,2,1,1,34674.51605414234,0,1,PLATINUM,739,79536.48095238094,Senior,9.714285714285714,1
498,Germany,Male,61,7,102453.26,1,1,0,30758.80957472667,1,2,DIAMOND,727,93139.32727272726,Senior,8.03225806451613,0
638,Germany,Male,25,4,148045.45,2,1,1,51229.34435215487,0,2,SILVER,537,70497.83333333334,Young,24.53846153846154,1
558,France,Male,35,1,0.0,2,0,0,22795.18364259051,0,4,DIAMOND,875,0.0,Adult,15.5,0
756,France,Female,24,1,0.0,2,1,0,17774.520316948663,0,5,DIAMOND,896,0.0,Young,30.24,0
782,Spain,Male,52,4,0.0,1,1,1,31239.13266669901,1,4,GOLD,741,0.0,Middle,14.754716981132075,0
505,France,Male,34,10,104498.79,1,0,1,35298.072474368164,0,3,DIAMOND,244,94998.89999999998,Adult,14.428571428571429,1
671,Spain,Female,29,6,0.0,2,0,0,19104.019400542224,0,2,GOLD,328,0.0,Young,22.366666666666667,0
801,France,Male,42,6,0.0,2,1,1,37786.32858206653,0,1,SILVER,361,0.0,Adult,18.627906976744185,0
604,France,Male,26,8,149542.52,2,0,1,45263.46172983977,0,1,SILVER,683,71210.7238095238,Young,22.37037037037037,1
716,France,Female,29,10,87946.39,1,1,1,31509.013172572504,0,1,GOLD,660,79951.26363636363,Young,23.866666666666667,1
624,France,Female,45,3,68639.57,1,1,0,38542.8419595972,1,2,DIAMOND,553,62399.60909090909,Adult,13.565217391304348,0
607,Germany,Male,47,4,148826.32,1,1,1,59369.72050040926,0,5,GOLD,837,135296.65454545454,Middle,12.645833333333334,1
827,France,Female,60,2,0.0,2,0,1,27675.9422270352,0,3,DIAMOND,750,0.0,Middle,13.557377049180328,0
606,France,Male,61,5,108166.09,2,0,1,37171.56770062869,0,3,DIAMOND,386,51507.6619047619,Senior,9.774193548387096,1
717,Germany,Female,35,5,103214.71,1,1,0,52704.21065633129,0,4,GOLD,880,93831.55454545455,Adult,19.916666666666668,0
651,Germany,Male,40,1,134760.21,2,0,0,56103.07846653946,1,4,SILVER,741,64171.528571428564,Adult,15.878048780487806,0
691,France,Male,58,3,0.0,1,0,1,26237.91498064312,1,2,PLATINUM,974,0.0,Middle,11.711864406779661,0
573,France,Female,33,0,90124.64,1,1,0,28194.4716827063,0,5,DIAMOND,574,81931.4909090909,Adult,16.852941176470587,0
723,Spain,Male,38,6,0.0,2,1,1,27020.176427037008,0,2,PLATINUM,500,0.0,Adult,18.53846153846154,0
584,Germany,Female,46,6,87361.02,2,1,0,45666.19545258707,1,4,PLATINUM,400,41600.485714285714,Middle,12.425531914893616,0
550,Germany,Female,45,8,111257.59,1,0,0,47507.60488204925,1,1,SILVER,448,101143.26363636363,Adult,11.956521739130435,0
611,France,Female,61,3,131583.59,4,0,1,39305.32861165391,1,3,PLATINUM,755,32093.55853658537,Senior,9.85483870967742,1
549,Germany,Male,41,9,95020.8,3,1,1,51044.91145296782,1,5,DIAMOND,793,30651.870967741936,Adult,13.071428571428571,1
850,Spain,Female,24,1,0.0,2,0,1,16001.169353963109,0,3,SILVER,888,0.0,Young,34.0,0
668,Germany,Male,34,5,80242.37,2,0,0,50279.581948097606,0,3,GOLD,872,38210.65238095238,Adult,19.085714285714285,0
686,France,Female,43,0,0.0,1,1,1,25558.874291949804,0,5,PLATINUM,929,0.0,Adult,15.590909090909092,0
660,France,Male,50,1,0.0,3,1,1,27033.400368024475,1,5,SILVER,967,0.0,Middle,12.941176470588236,0
682,Spain,Female,59,0,122661.39,1,0,1,32700.02524905831,0,1,PLATINUM,686,111510.35454545454,Middle,11.366666666666667,1
524,France,Male,50,4,0.0,2,1,1,26003.556243362644,1,2,SILVER,292,0.0,Middle,10.27450980392157,0
645,France,Female,36,8,0.0,2,1,1,32072.418906207135,1,2,PLATINUM,608,0.0,Adult,17.43243243243243,0
850,France,Male,42,0,0.0,2,1,0,30549.627073698113,0,2,SILVER,377,0.0,Adult,19.767441860465116,0
537,France,Female,53,3,0.0,1,1,1,20279.898027774307,0,4,PLATINUM,238,0.0,Middle,9.944444444444445,0
